user_id,subscription_type,final_journey
484804,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
484842,Annual,Homepage-Courses-Sign up-Log in-Other-Coupon-Courses-Sign up-Log in-Checkout
484881,Annual,Homepage-Sign up-Pricing-Career track certificate-Courses-Career tracks-Other-About us-Upcoming courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Sign up-Homepage-Sign up-Homepage-Pricing-Coupon
485413,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Pricing-Sign up-Log in-Other-Other-Other
485840,Monthly,Homepage-Courses-Sign up-Checkout
486037,Annual,Other-Other-Other
486142,Annual,Other-Other-Other-Other
486414,Monthly,Courses-Sign up-Checkout
486523,Quarterly,Homepage-Pricing-Homepage-Sign up-Log in-Checkout-Checkout-Checkout-Log in
486604,Annual,Homepage-Pricing-Homepage-Career tracks-Pricing-Other-Pricing-Sign up-Pricing-Sign up-Coupon
486612,Quarterly,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
486736,Annual,Other-Homepage-Log in-Checkout-Other-Homepage-Log in-Checkout-Checkout
486754,Annual,Other-Other-Other-Other-Other-Other
486891,Quarterly,Other-Other
487499,Annual,Other-Other-Other-Other
487565,Annual,Other-Homepage-Sign up-Resources center-Log in-Career tracks-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
487592,Quarterly,Homepage-Courses-Pricing-Homepage-Courses-Sign up-Checkout-Checkout-Resources center-Resources center-Other-Other-Resources center-Checkout-Log in-Checkout
487692,Annual,Other-Other
487732,Annual,Coupon
487797,Annual,Other-Other-Other-Other-Other-Other-Other
488323,Annual,Homepage-Courses-Sign up-Homepage-Pricing-Career tracks-Sign up-Other-Checkout-Checkout-Checkout
488416,Monthly,Courses-Sign up-Checkout-Checkout
488474,Annual,Other-Other-Other-Other
488477,Annual,Homepage-Sign up-Checkout
488590,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
489020,Annual,Other-Other-Other
489300,Annual,Coupon
489305,Annual,Coupon
489409,Annual,Other-Other-Other
489757,Monthly,Other-Other
489879,Monthly,Homepage-Career tracks-Sign up-Homepage-Log in-Homepage-Log in-Checkout-Coupon
490234,Quarterly,Other-Other-Other-Other-Other-Other-Other-Other-Other
490287,Monthly,Homepage-Pricing-Upcoming courses-Courses-Sign up-Checkout
490310,Annual,Other-Courses-Pricing-Homepage-Course certificate-Courses-Sign up-Checkout-Checkout
490353,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other
490581,Monthly,Career tracks-Sign up-Homepage-Log in-Log in-Log in-Homepage-Sign up-Career tracks-Courses-Log in-Checkout-Coupon
490645,Monthly,Homepage-Pricing-Pricing-Courses-Career tracks-Homepage-Homepage-Courses-Homepage-Pricing-Homepage-Career tracks-Courses-Instructors-Courses-Pricing-Homepage-Pricing-Sign up
490646,Annual,Coupon
490648,Monthly,Other-Other-Other-Other
490935,Annual,Other-Other-Other-Other-Other
491365,Annual,Other-Other-Other-Coupon-Coupon
491597,Annual,Homepage-Sign up-Log in-Checkout-Checkout-Checkout
491618,Annual,Homepage-Pricing-Pricing-Courses-Resources center-Career track certificate-Sign up-Checkout
491840,Annual,Homepage-Career tracks-Sign up-Homepage-Pricing-Resources center-Resources center-Sign up-Checkout-Checkout
492088,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other
492205,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
492224,Monthly,Homepage-Course certificate-Pricing-Career track certificate-Homepage-Sign up-Pricing-Log in-Other-Success stories-Checkout
492312,Annual,Coupon-Coupon-Coupon-Coupon
492615,Annual,Other-Other-Other-Other-Other-Other-Other-Other
493209,Monthly,Homepage-Career track certificate-Course certificate-Courses-Career tracks-Sign up-Other-Log in-Log in-Log in-Checkout
493296,Annual,Homepage-Sign up-Checkout-Checkout-Checkout
493332,Monthly,Career tracks-Sign up-Homepage-Log in-Homepage-Log in-Homepage-Log in-Log in-Checkout-Checkout-Coupon-Checkout-Checkout
493343,Monthly,Homepage-Sign up-Checkout
493403,Annual,Homepage-Pricing-Career track certificate-Course certificate-Courses-Other-Coupon-Checkout-Log in-Log in-Log in-Log in-Checkout
493439,Monthly,Other-Other-Other-Other-Other-Other-Other
493510,Annual,Other-Other-Other-Other
493723,Monthly,Homepage-Career tracks-Courses-Log in-Sign up-Homepage-Log in-Homepage-Log in-Checkout
493781,Annual,Coupon
493914,Annual,Pricing-Courses-Career track certificate-Career tracks-Sign up-Checkout
493923,Annual,Homepage-Sign up-Log in-Homepage-Pricing-Homepage-Courses-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout
494199,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
494374,Annual,Other-Other-Other-Other-Other
494682,Annual,Pricing-Sign up-Coupon
494927,Monthly,Courses-Sign up-Checkout-Checkout
495071,Monthly,Pricing-Course certificate-Sign up-Checkout-Checkout
495307,Monthly,Homepage-Courses-Sign up-Checkout
495474,Monthly,Homepage-Career tracks-Pricing-Courses-Career tracks-Courses-Log in-Sign up-Homepage-Log in-Checkout-Checkout
495483,Monthly,Homepage-Career tracks-Homepage-Courses-Course certificate-Pricing-Career tracks-Sign up-Sign up-Log in-Checkout
495629,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
495825,Monthly,Coupon-Checkout-Checkout
496115,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
496165,Monthly,Homepage-Career tracks-Instructors-Pricing-Courses-Sign up-Checkout
496423,Annual,Homepage-Courses-Courses-Other-Career track certificate-Course certificate-Upcoming courses-Courses-Courses-Homepage-Sign up-Coupon-Log in-Coupon-Coupon
496453,Annual,Coupon
496848,Annual,Homepage-Career tracks-Sign up-Checkout-Checkout-Homepage-Log in-Coupon-Checkout-Coupon-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
497046,Annual,Other-Other-Other-Other-Other-Other-Other
497091,Monthly,Courses-Sign up-Checkout
497190,Annual,Other-Other-Other-Other-Other
497224,Monthly,Homepage-Pricing-Sign up-Homepage-Sign up-Career track certificate-Course certificate-Homepage-Sign up-Pricing-Career track certificate-Career tracks-Homepage-Course certificate-Sign up-Career track certificate-Career tracks-Homepage-Sign up-Career track certificate-Courses-Homepage-Sign up-Sign up-Pricing-Homepage-Courses-Course certificate-Homepage-Log in-Homepage-Log in-Checkout
497322,Monthly,Homepage-Pricing-Career tracks-Upcoming courses-Courses-Sign up-Checkout
497334,Annual,Other-Other-Other
497350,Monthly,Other-Sign up
497639,Annual,Other-Other-Other-Pricing-Checkout
497756,Annual,Sign up-Career tracks-Log in-Sign up-Homepage-Course certificate-Sign up-Log in-Checkout-Checkout
497762,Annual,Other-Other-Other-Other-Other
497915,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
498038,Annual,Other-Other
498125,Annual,Other-Other-Other-Other-Other-Other-Other
498261,Quarterly,Homepage-Sign up-Checkout-Log in-Log in-Checkout-Checkout
498365,Annual,Sign up-Coupon
498498,Annual,Other-Other-Other
498940,Monthly,Homepage-Pricing-Sign up-Career track certificate-Career tracks-Course certificate-Upcoming courses-Career tracks-Pricing-Career track certificate-Other-Success stories-Checkout
499050,Annual,Other-Homepage-Log in-Log in-Homepage-Log in-Checkout-Checkout-Log in-Log in-Checkout-Checkout-Checkout-Log in-Checkout-Checkout-Checkout-Log in-Checkout-Checkout-Checkout-Checkout-Log in-Log in-Pricing-Log in-Checkout
499238,Annual,Homepage-Courses-Career tracks-Pricing-Career track certificate-Course certificate-Upcoming courses-Coupon
499260,Monthly,Other-Career track certificate-Career tracks-Sign up-Checkout
499330,Annual,Other-Other-Other-Other-Other-Other-Other-Other
499528,Quarterly,Homepage-Career tracks-Sign up-Log in-Coupon
499589,Monthly,Homepage-Pricing-Sign up-Homepage-Log in-Checkout-Checkout-Checkout-Log in-Checkout-Checkout-Checkout-Checkout-Log in-Log in-Checkout-Log in-Sign up-Checkout-Checkout
499672,Annual,Coupon-Coupon
499673,Annual,Courses-Courses-Pricing-Sign up-Courses-Career tracks-Homepage-Courses-Courses-Log in-Homepage-Courses-Career tracks-Courses-Career tracks-Career tracks-Courses-Career tracks-Courses-Homepage-Courses-Homepage-Courses-Courses-Log in-Courses-Pricing-Checkout-Log in-Checkout-Checkout-Homepage-Sign up-Career tracks-Pricing-Checkout-Homepage-Courses-Career tracks-Log in-Checkout-Courses-Courses-Courses-Log in-Coupon-Log in-Coupon-Coupon-Log in-Coupon-Coupon-Coupon-Coupon-Homepage-Log in-Coupon-Coupon-Coupon-Coupon
499862,Annual,Other-Sign up-Homepage-Log in-Checkout
499933,Annual,Homepage-Pricing-Checkout-Sign up
500168,Quarterly,Homepage-Sign up-Homepage-Sign up-Log in-Log in-Log in-Log in-Homepage-Sign up-Log in-Log in-Checkout
500200,Annual,Other-Other-Other-Other-Other-Other
500308,Monthly,Homepage-Career track certificate-Career tracks-Sign up-Log in-Log in-Checkout
500312,Monthly,Courses-Sign up-Checkout
500355,Annual,Homepage-Pricing-Course certificate-Career track certificate-Sign up-Homepage-Course certificate-Sign up-Homepage-Pricing-Checkout-Other-Pricing-Course certificate-Course certificate-Career track certificate-Sign up-Homepage-Course certificate-Log in-Homepage-Pricing-Checkout-Checkout-Coupon-Homepage-Course certificate-Sign up-Other-Log in-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Courses-Sign up-Homepage-Log in-Checkout
500378,Monthly,Coupon-Homepage-Sign up-Homepage-Sign up-Courses-Homepage-Pricing-Checkout-Career tracks-Sign up-Checkout
500825,Annual,Checkout-Homepage-Resources center-Pricing-Courses-Coupon
501344,Monthly,Homepage-Sign up-Sign up-Log in-Homepage-Log in-Log in-Homepage-Log in-Log in-Homepage-Sign up-Checkout-Checkout-Checkout-Checkout
501416,Monthly,Homepage-Sign up-Homepage-Log in-Coupon-Checkout
501470,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
501885,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Checkout-Other-About us-Success stories-Resources center-Other-Other-Other-Coupon
501988,Annual,Homepage-Pricing-Coupon
502006,Annual,Homepage-Coupon
502134,Monthly,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
502254,Annual,Blog-Courses-Sign up-Homepage-Log in-Checkout
502308,Annual,Other-Other-Other-Other-Other
502376,Annual,Other
502668,Annual,Homepage-Resources center-Career track certificate-Career tracks-Pricing-Career tracks-Pricing-Upcoming courses-Courses-Success stories-Resources center-Resources center-Homepage-Blog-Pricing-Homepage-Upcoming courses-Courses-Instructors-Courses-Courses-Instructors-Courses-Career tracks-Homepage-Resources center-Other-Courses-Blog-Courses-Career tracks-Courses-Courses-Success stories-Other-Sign up-Homepage-Log in-Coupon
502735,Monthly,Homepage-Pricing-Checkout
502790,Annual,Other-Log in-Coupon-Coupon
502903,Annual,Other-Log in-Coupon
502912,Annual,Homepage-Career tracks-Pricing-Career track certificate-Sign up-Courses-Upcoming courses-Course certificate-Resources center-Other-Courses-Sign up-Homepage-Course certificate-Resources center-Other-Homepage-Log in-Checkout-Other-Other-Homepage-Career tracks-Log in-Courses-Log in-Homepage-Resources center-Other-Courses-Log in-Checkout-Other-Homepage-Log in-Other-Other-Coupon
503051,Monthly,Homepage-Courses-Career tracks-Homepage-Sign up-Career tracks-Pricing-Checkout-Homepage-Career tracks-Courses-Homepage-Career tracks-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Homepage-Log in-Homepage-Log in-Checkout
503167,Annual,Other-Other-Other-Other
503546,Monthly,Other-Pricing-Other-Career track certificate-Course certificate-Resources center-Pricing-Checkout-Sign up-Homepage-Career track certificate-Course certificate-Sign up-Checkout
503566,Annual,Other-Other-Other-Other
503767,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
503908,Monthly,Courses-Sign up-Other-Courses-Courses-Sign up-Courses-Sign up-Log in-Courses-Log in-Checkout
503971,Monthly,Other-Other-Other-Other-Other-Other-Other
504016,Annual,Other-Other-Other-Other-Other
504294,Annual,Homepage-Sign up-Homepage-Log in-Checkout
504553,Annual,Homepage-Homepage-Log in-Checkout
504586,Monthly,Homepage-Courses-Career tracks-Pricing-Other-Pricing-Career track certificate-Homepage-Career tracks-Success stories-Success stories-Resources center-Other-Other-Courses-Upcoming courses-Course certificate-Career tracks-Career tracks-Sign up-Checkout
504600,Monthly,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
504674,Annual,Homepage-Career tracks-Pricing-Courses-Other-Success stories-Sign up-Pricing-Checkout-Homepage-Pricing-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Pricing-Sign up-Pricing-Other-Sign up-Homepage-Pricing-Homepage-Pricing-Career tracks-Sign up-Log in-Coupon-Coupon-Coupon
504676,Monthly,Other-Other-Other-Other
504774,Annual,Homepage-Sign up-Pricing-Homepage-Pricing-Pricing-Checkout-Pricing-Sign up-Homepage-Log in-Pricing-Log in-Checkout
504782,Annual,Homepage-Career tracks-Courses-Other-Coupon-Coupon
504791,Monthly,Other-Other-Other-Other
504888,Monthly,Other-Other-Other-Other-Other-Other-Other
505304,Annual,Coupon
505452,Annual,Coupon-Coupon
505460,Monthly,Other-Pricing-Sign up-Checkout-Checkout
505724,Monthly,Homepage-Career tracks-Sign up-Log in-Log in-Log in-Log in-Homepage-Course certificate-Sign up-Pricing-Resources center-Other-Success stories-Log in-Log in-Checkout
505730,Annual,Homepage-Sign up-Homepage-Career tracks-Courses-Log in-Log in-Other-Resources center-Homepage-Sign up-Log in-Log in-Log in-Log in-Log in-Other-Coupon-Coupon
505829,Annual,Homepage-Pricing-Homepage-Pricing-Checkout-Checkout-Homepage-Pricing-Checkout-Log in-Homepage-Log in-Checkout
505995,Quarterly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Checkout-Homepage-Sign up-Log in-Checkout
505998,Monthly,Courses-Pricing-Checkout
506093,Quarterly,Courses-Sign up-Homepage-Sign up-Checkout
506161,Annual,Homepage-Sign up-Log in-Homepage-Courses-Career tracks-Career tracks-Coupon-Coupon-Coupon-Homepage-Log in-Checkout
506207,Annual,Coupon
506260,Monthly,Other-Courses-Sign up-Checkout-Checkout-Checkout
506325,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
506360,Annual,Homepage-Courses-Resources center-Homepage-Career tracks-Pricing-Sign up-Coupon-Homepage-Pricing-Other-Pricing-Career tracks-Sign up-Log in-Checkout-Coupon-Checkout-Other-About us-Checkout
506506,Annual,Other-Sign up-Coupon
506888,Annual,Coupon
506959,Annual,Homepage-Sign up-Checkout-Checkout
506966,Annual,Other-Other-Other
506968,Annual,Coupon
506991,Annual,Other-Homepage-Pricing-Sign up-Checkout-Checkout-Checkout-Checkout
506994,Annual,Log in-Log in-Checkout-Checkout
507008,Annual,Other-Log in-Other-Log in-Other-Other-Log in-Log in-Other-Log in-Checkout-Log in-Homepage-Sign up-Coupon
507103,Annual,Homepage-Sign up-Pricing-Career track certificate-Log in-Sign up-Checkout
507135,Annual,Other-Other-Other
507142,Annual,Homepage-Pricing-Other-Sign up-Other-Other-Courses-Success stories-Resources center-Other-Log in-Checkout-Other-Log in-Checkout-Checkout
507144,Annual,Homepage-Sign up-Homepage-Career tracks-Career track certificate-Resources center-Success stories-Checkout-Success stories-Career tracks-Courses-Courses-Homepage-Log in-Coupon-Log in-Coupon
507205,Annual,Homepage-Sign up-Log in-Log in-Other-Coupon-Coupon-Coupon-Homepage-Log in-Coupon
507213,Annual,Homepage-Career tracks-Career tracks-Sign up-Career tracks-Sign up-Other-Pricing-Sign up-Courses-Career tracks-Coupon-Career tracks-Log in
507236,Annual,Other-Coupon-Coupon-Coupon
507241,Annual,Other-Other-Coupon-Homepage-Coupon
507254,Annual,Homepage-Courses-Career tracks-Sign up-Coupon
507294,Monthly,Other-Career tracks-Other-Sign up-Other-Career tracks-Sign up-Homepage-Career tracks-Sign up-Other-Log in-Career track certificate-Career tracks-Log in-Other-Log in-Checkout
507302,Annual,Homepage-Pricing-Sign up-Coupon-Coupon
507315,Annual,Other-Coupon-Other-Coupon-Coupon-Log in-Checkout
507387,Annual,Other-Coupon-Coupon
507395,Annual,Homepage-Sign up-Homepage-Pricing-Homepage-Sign up-Career tracks-Courses-Pricing-Other-Other-Homepage-Pricing-Checkout-Courses-Coupon-Coupon-Coupon-Coupon-Checkout-Homepage-Log in-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Log in-Homepage-Log in-Checkout
507402,Annual,Homepage-Course certificate-Career track certificate-Courses-Pricing-Success stories-Career tracks-Career tracks-Sign up-Checkout-Checkout
507411,Annual,Homepage-Pricing-Checkout-Career track certificate-Success stories-About us-Coupon
507416,Annual,Coupon-Other-Checkout
507423,Annual,Other-Other-Other
507454,Monthly,Other-Other-Sign up-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Other-Log in-Homepage-Pricing-Homepage-Log in-Checkout
507553,Annual,Career track certificate-Sign up-Checkout-Checkout
507580,Annual,Homepage-Career tracks-Pricing-Sign up-Homepage-Sign up-Sign up-Log in-Homepage-Sign up-Homepage-Log in-Homepage-Log in-Courses-Log in-Homepage-Log in-Checkout
507605,Annual,Other-Coupon
507618,Annual,Homepage-Pricing-Resources center-Courses-Log in-Sign up-Checkout
507622,Annual,Homepage-Courses-Pricing-Sign up-Log in-Homepage-Career tracks-Career track certificate-Courses-Log in-Checkout-Pricing-Checkout-Homepage-Courses-Homepage-Career tracks-Courses-Checkout
507623,Annual,Homepage-Courses-Course certificate-Career track certificate-Career tracks-Sign up-Checkout-Checkout-Coupon
507646,Annual,Other-Coupon-Coupon
507648,Annual,Homepage-Pricing-Sign up-Homepage-Pricing-Homepage-Pricing-Homepage-Log in-Sign up-Log in-Log in-Checkout-Other-Coupon-Coupon-Sign up-Homepage-Other-Sign up-Log in-Homepage-Sign up-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Checkout-Checkout
507721,Annual,Other
507729,Annual,Career tracks-Sign up-Log in-Checkout-Checkout-Checkout-Checkout-Checkout-Coupon-Checkout
507730,Annual,Other-Coupon
507741,Annual,Other-Coupon
507781,Annual,Homepage-Career tracks-Courses-Sign up-Homepage-Log in-Homepage-Course certificate-Courses-Career tracks-Log in-Log in-Sign up-Log in-Other-Resources center-Log in-Checkout
507801,Annual,Resources center-Other-Resources center-Homepage-Career tracks-Resources center-Other-Courses-Coupon-Sign up-Checkout
507806,Annual,Other-Other-Other
507822,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other
507828,Annual,Homepage-Courses-Courses-Career tracks-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Coupon-Coupon-Checkout-Coupon-Checkout
507874,Annual,Other-Coupon-Log in-Coupon
507910,Annual,Homepage-Log in-Checkout-Coupon-Log in-Checkout-Coupon
507925,Annual,Homepage-Courses-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Log in-Checkout
507951,Annual,Other-Other-Other
508005,Monthly,Homepage-Course certificate-Career track certificate-Sign up-Courses-Career tracks-Pricing-Sign up-Homepage-Log in-Checkout
508008,Annual,Homepage-Other-Course certificate-Career track certificate-Coupon
508014,Annual,Homepage-Resources center-Career tracks-Courses-Courses-Log in-Sign up-Checkout-Checkout-Checkout
508024,Annual,Homepage-Pricing-Checkout-Sign up-Log in-Homepage-Log in-Sign up-Log in
508066,Annual,Other-Coupon-Coupon-Checkout-Checkout-Checkout-Checkout-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
508080,Annual,Homepage-Career tracks-Other-Instructors-Courses-Sign up-Homepage-Courses-Sign up-Sign up-Checkout-Sign up-Log in-Checkout
508084,Monthly,Homepage-Log in-Other
508094,Annual,Other-Other-Other
508102,Annual,Homepage-Career tracks-Career tracks-Sign up-Homepage-Resources center-Courses-Sign up-Career tracks-Homepage-Log in-Homepage-Log in-Log in-Homepage-Log in-Checkout
508114,Annual,Homepage-Sign up-Checkout-Checkout
508131,Monthly,Other-Sign up-Log in-Log in-Checkout
508174,Annual,Homepage-Career tracks-Pricing-Checkout-Checkout
508175,Annual,Coupon
508189,Annual,Other-Other-Other-Other-Other
508221,Annual,Homepage-Pricing-Log in-Sign up-Other
508240,Annual,Other-Coupon-Pricing-Checkout-Checkout
508243,Annual,Homepage-Courses-Other-Homepage-Courses-Pricing-Course certificate-Upcoming courses-Resources center-Other-Pricing-Other-Upcoming courses-Other-Coupon-Pricing-Log in-Checkout-Coupon-Homepage-Log in-Checkout
508326,Annual,Other-Other
508337,Annual,Other-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
508361,Annual,Homepage-Pricing-Log in-Sign up-Sign up-Homepage-Sign up-Homepage-Log in-Log in-Log in-Checkout-Homepage-Log in-Log in-Log in-Checkout-Checkout
508384,Monthly,Homepage-Pricing-Resources center-Courses-Sign up-Checkout
508408,Annual,Other-Other-Other-Sign up-Other-Other-Homepage-Sign up-Other-Resources center-Success stories-Sign up-Resources center-Coupon
508429,Annual,Homepage-Career track certificate-Sign up-Courses-Career track certificate-Resources center-Other-Courses-Homepage-Career track certificate-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Career track certificate-Career tracks-Career tracks-Sign up-Log in-Checkout
508454,Annual,Other-Career track certificate-Courses-Other-Homepage-Sign up-Checkout
508469,Annual,Other-Coupon-Other-Course certificate-Courses-Sign up-Coupon-Coupon
508474,Annual,Other
508476,Monthly,Other-Other
508492,Monthly,Other-Checkout-Checkout-Checkout-Checkout-Checkout-Other-Checkout-Checkout-Checkout
508496,Annual,Coupon-Coupon
508506,Annual,Other-Other-Other-Other
508507,Annual,Homepage-Courses-Career tracks-Pricing-Career tracks-Sign up-Pricing-Checkout-Career track certificate-Sign up
508546,Annual,Homepage-Sign up-Other-Pricing-Other-Homepage-Log in-Checkout-Checkout-Coupon-Homepage-Courses-Log in
508638,Annual,Other-Coupon
508647,Annual,Homepage-Pricing-Checkout-Courses-Career track certificate-Course certificate-Homepage-Pricing-Course certificate-Homepage-Sign up-Log in-Checkout
508649,Monthly,Other-Other
508655,Annual,Homepage-Pricing-Career tracks-Courses-Homepage-Career tracks-Courses-Coupon-Coupon
508670,Annual,Homepage-Log in-Pricing-Checkout
508686,Annual,Other-Other-Coupon
508704,Annual,Homepage-Courses-Coupon-Checkout
508750,Annual,Other-Other
508752,Annual,Other-Career tracks-Courses-Sign up-Homepage-Pricing-Sign up-Other-Other-Homepage-Log in-Checkout
508770,Annual,Other-Other-Homepage-Log in-Sign up-Checkout
508784,Annual,Log in-Homepage-Resources center-Other-Career tracks-Career tracks-Sign up-Log in-Other-Log in-Checkout-Homepage-Career tracks-Log in-Other-Resources center-Checkout-Coupon-Checkout-Homepage-Pricing-Coupon-Coupon-Sign up-Homepage-Sign up-Log in-Homepage-Sign up-Log in-Checkout-Checkout-Checkout-Other-Homepage-Log in
508796,Annual,Other-Other
508809,Annual,Homepage-Pricing-Courses-Career tracks-Homepage-Courses-Homepage-Courses-Homepage-Pricing-Checkout
508829,Annual,Other-Other-Other-Other-Other-Other-Other
508848,Annual,Coupon-Checkout
508849,Annual,Other-Coupon-Coupon
508853,Annual,Coupon
508867,Annual,Homepage-Courses-Homepage-Courses-Log in-Checkout-Checkout
508880,Annual,Homepage-Pricing-Courses-Resources center-Career track certificate-Homepage-Upcoming courses-Course certificate-Career tracks-Courses-Homepage-Career tracks-Upcoming courses-Courses-Homepage-Courses-Coupon
508887,Annual,Homepage-Pricing-Homepage-Pricing-Pricing-Checkout-Coupon
508892,Monthly,Courses-Sign up-Checkout
508894,Annual,Coupon
508901,Annual,Other-Homepage-Pricing-Checkout
508902,Annual,Other-Coupon
508903,Annual,Other-Coupon
508905,Annual,Coupon-Coupon-Homepage-Log in-Checkout
508909,Annual,Other
508917,Annual,Coupon-Homepage-Log in-Checkout-Checkout
508926,Annual,Coupon-Coupon
508928,Annual,Homepage-Pricing-Pricing-Checkout-Coupon-Other
508931,Annual,Coupon
508949,Annual,Other-Homepage-Career tracks-Coupon
508956,Annual,Homepage-Career track certificate-Career tracks-Other-Career tracks-Pricing-Homepage-Career tracks-Coupon
508961,Annual,Coupon
508965,Annual,Coupon
508969,Annual,Coupon
508977,Annual,Other-Pricing-Other-Pricing-Sign up-Checkout-Checkout-Homepage-Sign up-Log in-Checkout
508982,Annual,Homepage-Sign up-Homepage-Courses-Sign up-Homepage-Log in-Log in-Homepage-Sign up-Homepage-Courses-Homepage-Log in-Coupon-Coupon-Homepage-About us-Other
508985,Annual,Coupon
508990,Annual,Coupon
508994,Annual,Coupon-Coupon
509000,Annual,Homepage-Pricing-Upcoming courses-Coupon
509016,Annual,Coupon
509017,Annual,Homepage-Sign up-Courses-Career tracks-Other-Pricing-Career tracks-Career tracks-Pricing-Other-Career tracks-Courses-Sign up-Checkout
509028,Annual,Other-Other-Other-Other
509032,Annual,Coupon
509036,Annual,Other-Other-Other-Coupon
509057,Annual,Homepage-Upcoming courses-Other-Coupon
509060,Annual,Other-Other
509061,Annual,Coupon
509085,Annual,Coupon
509095,Annual,Other-Other-Other-Other
509096,Annual,Other-Coupon
